Contractor,total_projects,exp_years,delay_rate,mean_cost_ratio,duration_std,experience_efficiency
RAMDC CONSTRUCTION AND TRADING / ALCEL CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
D.L CERVANTES CONSTRUCTION CORPORATION (FORMERLY: / TRIPLE EAGLE CONSTRUCTION AND TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAYBREAK ENTERPRISES - ENGINEERING & CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAVHEZ TRADING & CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAVE CONSTRUCTION / FFJJ CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAVE CONSTRUCTION / CM TAN CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAVAO CONCRETE PRODUCTS CONSTRUCTION AND TRADING CORPORATION (FORMERLY: DAVAO CONCRETE PRODUCTS),1,0.0,0.35,0.9933207735666439,0.0,0.79
DANSBURG MACRO-BUILDERS INC.,1,0.0,0.35,0.9933207735666439,0.0,0.79
RBT VENTURES,1,0.0,0.35,0.9933207735666439,0.0,0.79
RAPIDWORKZ CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RAPID FOREMOST CONST. CO. / ECOSENSE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RAPHAEIL CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RANIA CONSTRUCTION AND SUPPLIES / J.G. GARCIA CONSTRUCTION & SUPPLY (FOR: J.G. GARCIA CONST.),1,0.0,0.35,0.9933207735666439,0.0,0.79
RANGAY CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RAMISES CONSTRUCTION / TRIPARCO DEVELOPMENT CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DEVEX INCORPORATED,1,0.0,0.35,0.9933207735666439,0.0,0.79
DELOUKRIS BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
REINASTAR TRADING AND CONSTRUCTION SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
REFUGE CONSTRUCTION SERVICES,1,0.0,0.35,0.9933207735666439,0.0,0.79
"REDSON CONSTRUCTION AND SUPPLIES, INC. (FORMERLY: REDSON CONSTRUCTION AND SUPPLIES) / SUPREME ABF CONST. & CONST. SUPPLY COMPANY INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
RED TREE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RDY BUILDERS CONSTRUCTION AND GENERAL MERCHANDISE / MUANA CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RDJM CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RDBT CONSTRUCTION CORP. / C.B. GARAY PHILWIDE BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
RCD GEN. CONTRACTOR & CONSTRUCTION SUPPLY / NOSIDE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RCD GEN. CONTRACTOR & CONSTRUCTION SUPPLY / A.P.B. CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DANRICH BUILDERS CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAJ BUILDERS / POLYMER-VIC CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
DAJ BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
D.T. TIZON CONSTRUCTION AND TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
"D.M. MALIWANAG BUILDERS AND ENTERPRISES / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
D.M. ALMERO ENTERPRISES,1,0.0,0.35,0.9933207735666439,0.0,0.79
D.L. AUREO CONSTRUCTION / JELM CONSTRUCTION CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
REVERE CONSTRUCTION & SUPPLY CORPORATION (FORMERLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"REPOLMAN CONSTRUCTION CORP. (FORMERLY: REPOLMAN CONSTRUCTION) / THREE W BUILDERS, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
REPOLMAN CONSTRUCTION CORP. (FORMERLY: REPOLMAN CONSTRUCTION) / STARDON CONSTRUCTION AND TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
RENREN TRADING AND CONSTRUCTION SERVICES,1,0.0,0.35,0.9933207735666439,0.0,0.79
REND ENTERPRISES & GENERAL CONTRACTOR / MRRM TRADING & CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
D.K. JOCSON CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
D.J.D. CONSTRUCTION INC. (FORMERLY: D. J. D. CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
D.B. BARAQUIEL CONSTRUCTION / JERRY R. SANTIAGO CONSTRUCTION CORP. (FORMERLY: JERRY SANTIAGO CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
D.B. BARAQUIEL CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
D. DOLOR CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
D' 5J CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CYRUS JAMES BUILDERS AND SUPPLIES,1,0.0,0.35,0.9933207735666439,0.0,0.79
CURVE-LINE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CURRIMAO CONSTRUCTION & DEVELOPMENT, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
REMIGIO GENERAL CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
REKINA CONSTRUCTION SERVICES,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CTB CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY : CTB ENGINEERING CONSTRUCTION) / CHARLZ CONSTRUCTION, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
CS GONZALES CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY) / DALANON CONSTRUCTION CORPORATION (FORMERLY:DALANON CONSTRUCTION REF. SUPPLY & SERVICE),1,0.0,0.35,0.9933207735666439,0.0,0.79
CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY) / ALPXR CONST. & BLDRS. CORP,1,0.0,0.35,0.9933207735666439,0.0,0.79
CROSMAK CONSTRUCTION WORKS INCORPORATED,1,0.0,0.35,0.9933207735666439,0.0,0.79
CRJ CONST AND DEVELOPMENT INC,1,0.0,0.35,0.9933207735666439,0.0,0.79
CREST92 CONSTRUCTION & DEVELOPMENT CORPORATION (FORMERLY: CREST CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
"CPR CONSTRUCTION AND SUPPLY, INC. (FORMERLY: CPR CONSTRUCTION AND SUPPLY)",1,0.0,0.35,0.9933207735666439,0.0,0.79
RGZAMORA CONSTRUCTION AND TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
RGDG CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RGB CONSTRUCTION (FORMERLY:REYBER CONSTRUCTION AND SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
RFSM CONSTRUCTION CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RFP BUILDERS CONSTRUCTION AND SUPPLIES CORPORATION / REYDAN BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
REYROSE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
REYDAN BUILDERS / PASE CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
REX E. MORALES CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
COFEJOK CONSTRUCTION AND SUPPLY CORPORATION (FORME,1,0.0,0.35,0.9933207735666439,0.0,0.79
CNL CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CMSEL CONSTRUCTION & DEVELOPER,1,0.0,0.35,0.9933207735666439,0.0,0.79
CMG JR. BUILDERS / PRIME MASTER CONST. AND DEV'T. CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CMG JR. BUILDERS / J.G. YACAS CONSTRUCTION, SUPPLY AND EQUIPMENT RENTAL",1,0.0,0.35,0.9933207735666439,0.0,0.79
CMG JR. BUILDERS / J. AURELLANO CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CLMB CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RJIR ENTERPRISES CORPORATION / RED AXE BUILDERS & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RJIR ENTERPRISES CORPORATION / CIRCLE Z VENTURES & DEVELOPMENT CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
RITZ BUILDERS CONSTRUCTION INC. (FORMERLY:RITZTOK CONSTRUCTION AND SUPPLY) / ARCINUE COMM'L CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"RISM BUILDERS AND CONSTRUCTION SERVICES, INC. (FORMERLY RISM DESIGNER'S & GEN. MDSE. & ENG'G.)",1,0.0,0.35,0.9933207735666439,0.0,0.79
RIMJ CONSTRUCTION SUPPLIES AND SERVICES (FOR: ROMINA CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
RICH ADS CONSTRUCTION CORP. (FORMERLY RICH ADS CON / REVERE CONSTRUCTION & SUPPLY CORPORATION (FORMERLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RICH ADS CONSTRUCTION CORP. (FORMERLY RICH ADS CON,1,0.0,0.35,0.9933207735666439,0.0,0.79
RHT CONSTRUCTION AND SUPPLIES,1,0.0,0.35,0.9933207735666439,0.0,0.79
CTC BUILDER AND SUPPLIES INCORPORATED (FOR. CTC BU / VCD CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROAD EDGE TRADING & DEVELOPMENT SERVICES / EQUALYZ TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
CLEB CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CITYWEST BUILDERS AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CHUCON BUILDERS CORPORATION (FORMERLY: CHU CONSTRUCTION) / MILES CONSTRUCTION AND ENTERPRISES,1,0.0,0.35,0.9933207735666439,0.0,0.79
CHRIZMARIE BUILDERS AND CONSTRUCTION SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CHRISTFER CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CHL CONSTRUCTION & DEVELOPMENT ENTERPRISES, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
"RNMK CONSTRUCTION, SUPPLY AND DEVELOPMENT CORP. (FOR: RNMK CONST. & DEV'T) / CDU CONSTRUCTION",1,0.0,0.35,0.9933207735666439,0.0,0.79
RMT CORPORATION (FORMERLY: MELROBE BUILDERS & CONSTRUCTION SUPPLIES) / ABU CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RMKP CONSTRUCTION INC. (FORMERLY: RMKP CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
RMH CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
RL TUBA CIVIL ENGINEERING CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RL EARTH HAULING & EQUIPMENT SERVICES INC.,1,0.0,0.35,0.9933207735666439,0.0,0.79
RK STAR ECOENGINEERING,1,0.0,0.35,0.9933207735666439,0.0,0.79
RJR CALCON CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
COLBY CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKSTONE CONSTRUCTION SERVICES & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CHIARA2300 INCORPORATED / HIGH STRENGTH DEV. CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CHARLZ CONSTRUCTION, INC. / GC BUILDERS",1,0.0,0.35,0.9933207735666439,0.0,0.79
CHAO-MING CONSTRUCTION SERVICES / E.T. LATAWAN CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CHAMPION BUILDERS AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CG GENERAL CONSTRUCTION & DEVELOPMENT CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CEY BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. / L BROS CONSTRUCTION AND SUPPLY INC (FORMERLY: L BROS. CONSTRUCTION & SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. / CBC CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC. / ASCON CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKSTEEL CONSTRUCTION AND DEV'T CORPORATION / R.R. ENCABO CONSTRUCTORS INCORPORATED (FORMERLY RR,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKSTEEL CONSTRUCTION AND DEV'T CORPORATION / ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKSTEEL CONSTRUCTION AND DEV'T CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCK-WBL CONSTRUCTION CORP. (FOR: ROCK-WBL CONSTRUCTION TRADING & SERVICES) / UNIMAX STEEL STRUCTURE AND CONSTRUCTION CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
"ROCK DIWATA BUILDERS, INC. / FFJJ CONSTRUCTION",1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCA BLANCA CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RPF CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
ROYAL CROWN MONARCH CONSTRUCTION & SUPPLIES CORP. / GJE BUILDERS CORPORATION (FORMERLY: GJE BUILDERS),1,0.0,0.35,0.9933207735666439,0.0,0.79
ROWIE'S CONSTRUCTION / JARGON CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"ROTAFLEX CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY:ROTA FLEX CONSTRUCTION) / NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",1,0.0,0.35,0.9933207735666439,0.0,0.79
ROSSLANCE CONSTRUCTION AND DEVELOPMENT,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROSBILL CONSTRUCTION AND SUPPLY / NICOMAG UTILITY PROJECTS CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROSAND BUILDERS CORPORATION (FORMERLY: ROSAND BUILDERS),1,0.0,0.35,0.9933207735666439,0.0,0.79
ROMZ BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROLCO CONSTRUCTION & DEVELOPMENT CORPORATION ( FOR / TABLAS MEGA CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"ROLCO CONSTRUCTION & DEVELOPMENT CORPORATION ( FOR / SIM CONSTRUCTION, TRADING AND SERVICES",1,0.0,0.35,0.9933207735666439,0.0,0.79
ROJAYME CONSTRUCTION SERVICES,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROIM BUILDERS & CONSTRUCTION SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROGENOX CONSTRUCTION AND SUPPLY CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
RODEKOM GENERAL CONSTRUCTION AND ENTERPRISE / KALAHAN GENERAL CONSTRUCTION AND SUPPLIES,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKWORLD INDUSTRIES,1,0.0,0.35,0.9933207735666439,0.0,0.79
ROCKWELL CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CASTILLANES CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CARMIG CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CARESYSTEM TECHNOLOGY SOLUTION CO., INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
CARCEL CONSTRUCTION AND DEVELOPMENT CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CELJEM CONSTRUCTION & DEVELOPMENT CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
CELESTINO CONSTRUCTION DEVELOPMENT CORPORATION (FORMERLY: JJA CONSTRUCTION & SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
CEFF TRADING & ENGINEERING SERVICES / JUWAWI CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CEBU HAYDTER CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CEBU 7H TECHNOCHEM INDUSTRIES, INC. / REBTRADE INTERNATIONAL CORPORATION",1,0.0,0.35,0.9933207735666439,0.0,0.79
"CEBU 7H TECHNOCHEM INDUSTRIES, INC. / PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION)",1,0.0,0.35,0.9933207735666439,0.0,0.79
"CEBU 7H TECHNOCHEM INDUSTRIES, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
CDH CONSTRUCTION / AJJ STRUKTURE BUILDERS INC.,1,0.0,0.35,0.9933207735666439,0.0,0.79
CDC CONSTRUCTION & SUPPLIES / NIECER TRADING AND BUILDER COMPANY INC.,1,0.0,0.35,0.9933207735666439,0.0,0.79
CBCL CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
CBC CONSTRUCTION & SUPPLY / ALPHARD PRIMECON CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RPP 928 CONSTRUCTION CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CAJUGOTAN BUILDERS AND DEVELOPMENT CORP. (FOR: CAJUGOTAN CONSTRUCTION & SUPPLY) / JORMAND CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"CAJUGOTAN BUILDERS AND DEVELOPMENT CORP. (FOR: CAJUGOTAN CONSTRUCTION & SUPPLY) / DSB CONSTRUCTION & SUPPLY, INC. (FORMERLY: DSB CO",1,0.0,0.35,0.9933207735666439,0.0,0.79
CAGALAWAN ENTERPRISES / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
CAGALAWAN ENTERPRISES / FFJJ CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
CAAB DEVELOPMENT CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
C.T. LEONCIO CONSTRUCTION & TRADING / ALLEYWAY CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
C.S.L. CONSTRUCTION CORPORATION / ST. TIMOTHY CONSTRUCTION CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
C.S. RAMOS CONSTRUCTION / ALMAKAR BUILDERS & METAL WORKS,1,0.0,0.35,0.9933207735666439,0.0,0.79
RUSLIN CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
"RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R / XLA CONSTRUCTION",1,0.0,0.35,0.9933207735666439,0.0,0.79
"RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R / HERBERT MALMIS GENERAL MERCHANDISING & CONTRACTOR",1,0.0,0.35,0.9933207735666439,0.0,0.79
RUCS KONSULT & CONSTRUCTION SERVICES / SALMEGA BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
RUBIKS CONSTRUCTION CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
RRJ BUILDERS CONSTRUCTION AND GENERAL MERCHANDISE,1,0.0,0.35,0.9933207735666439,0.0,0.79
CAVDEAL-CAVITE IDEAL INT'L. CONST. & DEV'T. CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
CASTILLANES CONSTRUCTION AND SUPPLY / C.B. GARAY PHILWIDE BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
BUILDZONE CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BUILDERS EXPONENT EMPIRE CORP. (FORMERLY: BUILDERS EXPONENT ENTERPRISE) / ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),1,0.0,0.35,0.9933207735666439,0.0,0.79
BSKP CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BRENTMIN ROOFING ENTERPRISE / N.E.B. CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BORONGAN MBC MERCHANDISING AND CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
C.L. CARANDANG ENTERPRISES / A3 CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"C.A. BETALAC CONSTRUCTION & GEN. MDSE., INC. (FOR: C.A. BETALAC CONSTRUCTION & GEN. MDSE.)",1,0.0,0.35,0.9933207735666439,0.0,0.79
C. VILLASEÑOR JR. CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
C-BROS CONSTRUCTION / R.S. SEPIAN CONSTRUCTION & TRUCKING,1,0.0,0.35,0.9933207735666439,0.0,0.79
C-BROS CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
C N E CONSTRUCTION / ONE MYRNA CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
SALMEGA BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
SAGITTARIUS CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SADLAN CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
S.R. LUMANTA CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
S.A. PLEYTO CONSTRUCTION CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BHM CONSTRUCTION / FIAT CONSTRUCTION SERVICES,1,0.0,0.35,0.9933207735666439,0.0,0.79
BETTER WORK CONSTRUCTION / MEGALINE BUILDERS AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BETTER WORK CONSTRUCTION / GABRIELLAS ENTERPRISES,1,0.0,0.35,0.9933207735666439,0.0,0.79
"BETTER WORK CONSTRUCTION / 3 K'S INDUSTRIAL MAINTENANCE AND SERVICES, INC.",1,0.0,0.35,0.9933207735666439,0.0,0.79
BET CONSTRUCTION & SUPPLY / RIEMAR CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BOMEL CONSTRUCTION / MAR-VEL CONSTRUCTION & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BMK CONSTRUCTION CORPORATION (FORMERLY B.M.K. CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
BLESSING BUILDERS AND CONSTRUCTION SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
SBD BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
SAREX BUILDERS AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
"SANRHO BUILDERS, INC.(FOR. SANRHO CONST. AND SUPPL / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY)",1,0.0,0.35,0.9933207735666439,0.0,0.79
"SANRHO BUILDERS, INC.(FOR. SANRHO CONST. AND SUPPL / 3RB CONSTRUCTION & SUPPLY",1,0.0,0.35,0.9933207735666439,0.0,0.79
SANLAHI GROUP OF BUILDERS INC.,1,0.0,0.35,0.9933207735666439,0.0,0.79
SANDBANK CONSTRUCTION CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
SAN IGMEDIO BUILDERS INCORPORATED,1,0.0,0.35,0.9933207735666439,0.0,0.79
SAMARINAN CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY: SAMARINAN CONSTRUCTION),1,0.0,0.35,0.9933207735666439,0.0,0.79
BET CONSTRUCTION & SUPPLY / 2-R CONSTRUCTION SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BERTO LUCCI BUILDERS & SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
BENRAM CONSTRUCTION / ALLROCK CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BENRAM CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BEMA CONSTRUCTION AND GENERAL MERCHANDISE,1,0.0,0.35,0.9933207735666439,0.0,0.79
BELVIC ENTERPRISES & CONSTRUCTION / FFJJ CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SHERKAD CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SHANLEY CONSTRUCTION / ALPHA & OMEGA GEN. CONTRACTOR & DEVELOPMENT CORP.,1,0.0,0.35,0.9933207735666439,0.0,0.79
SGM CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SENTINA CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
SEJ CONSTRUCTION & AGGREGATES,1,0.0,0.35,0.9933207735666439,0.0,0.79
BIGA CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BIG G BUILDERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
BIG BEN CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BIEN RAICE CONSTRUCTION AND SUPPLY CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
BICOL GOLDROCK CONSTRUCTION CORPORATION / ASCON CONSTRUCTION AND SUPPLY,1,0.0,0.35,0.9933207735666439,0.0,0.79
SOLID MERCHANDISING,1,0.0,0.35,0.9933207735666439,0.0,0.79
SOLFIO P. JACINTO CONSTRUCTION INC. / MIVICO BUILDERS & DEVELOPERS,1,0.0,0.35,0.9933207735666439,0.0,0.79
SNN BUILDERS AND CONSTRUCTION SUPPLY CORPORATION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SNAS CONSTRUCTION AND SUPPLIES,1,0.0,0.35,0.9933207735666439,0.0,0.79
SMPE CONSTRUCTION TRADING CORPORATION (FORMERLY: SMPE CONSTRUCTION SUPPLIES TRADING),1,0.0,0.35,0.9933207735666439,0.0,0.79
SMMILEY BUILDERS AND TRADING,1,0.0,0.35,0.9933207735666439,0.0,0.79
SLP CONSTRUCTION / YS CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
SLP CONSTRUCTION,1,0.0,0.35,0.9933207735666439,0.0,0.79
